id,price,sale_date,cabins,decks,bathrooms,producer,created_date,refitted_date,total_area,crew_area,cabins_area,maintenance_area,crew_area_coef,total_area_coef,weight_distribution_x,weight_distribution_y,engine_thrust,radar,bow_thruster,autopilot,solar_panels,navi_quality,state,overall_quality
15,1026000.0,2122-11-28,3,1.0,2,27,2110/04,,597.4,96.5,96.5,0.0,110.0,641.2,0.04644820247072744,0.09642625965854279,2226.5,0,1,1,0,0,4,8
16,852000.0,2122-11-28,3,1.0,1,11,2110/09,,1155.2,90.0,90.0,0.0,70.5,908.2,0.16894820247072972,-0.045823740341457864,1708.0,0,0,1,0,0,3,7
17,1222500.0,2122-11-28,3,2.0,2,34,2116/04,,523.0,96.5,96.5,0.0,114.5,411.4,0.041448202470731985,0.0331262596585411,1645.8,0,1,1,0,0,3,8
18,705000.0,2122-11-28,2,1.0,1,45,2106/12,,470.0,60.5,60.5,0.0,79.0,301.3,-0.05805179752926705,0.012926259658541994,1291.0,0,0,1,0,0,2,6
19,1320000.0,2122-11-28,4,1.0,2,6,2110/03,,406.0,108.0,54.0,54.0,92.5,450.0,0.03344820247072931,0.00787625965854133,1792.4,0,0,1,0,0,3,8
20,1005000.0,2122-11-28,2,1.0,2,29,2112/03,,128.0,67.5,67.5,0.0,89.5,128.0,0.0684482024707259,-0.03717374034145848,32.6,0,1,1,0,0,3,8
21,925500.0,2122-11-28,2,1.0,1,63,2107/03,,308.7,42.5,42.5,0.0,55.0,308.7,-0.042051797529261706,-0.08757374034145826,1342.4,0,0,1,0,0,4,7
22,1319850.0,2122-11-28,3,2.0,2,51,2115/01,,143.8,88.5,88.5,0.0,88.5,191.6,-0.07655179752927012,-0.0015237403414580797,1716.5,0,0,1,0,0,3,8
23,945000.0,2122-11-28,3,1.0,1,40,2110/08,,459.0,58.0,58.0,0.0,58.0,514.1,0.0859482024707313,-0.0913237403414584,1609.1,0,1,1,0,0,3,7
24,855000.0,2122-11-28,4,2.0,2,1,2114/05,,469.8,110.0,110.0,0.0,115.5,458.8,-0.012551797529262956,0.10972625965854022,2617.3,0,1,1,0,0,3,8
25,3600000.0,2122-11-28,5,1.5,2,44,2104/11,,474.0,145.5,145.5,0.0,147.0,330.0,-0.017051797529263127,-0.047573740341459114,855.0,0,1,0,0,0,3,8
26,1155000.0,2122-11-28,3,2.0,3,70,2118/08,,66.4,66.0,52.0,14.0,72.0,63.2,-0.06955179752926512,-0.04527374034145737,745.1,0,1,1,0,0,3,8
27,900000.0,2122-11-28,3,2.0,2,27,2118/04,,252.5,127.0,127.0,0.0,114.0,252.5,0.09444820247072926,0.11212625965854173,1942.8,0,1,1,0,0,3,7
28,2250000.0,2122-11-28,3,2.0,1,50,2101/08,,528.9,112.0,77.5,34.5,78.5,528.9,-0.02405179752926813,-0.06767374034145845,2350.9,0,0,1,0,0,5,8
29,1890000.0,2122-11-28,4,2.0,2,16,2117/01,,1863.8,135.5,135.5,0.0,119.5,1965.0,0.1284482024707282,0.048326259658541204,2195.1,0,0,0,0,0,3,9
30,1950000.0,2122-11-28,4,1.5,2,50,2106/02,,250.0,91.0,82.0,9.0,103.0,250.0,-0.012551797529262956,-0.060723740341458665,2048.9,0,0,1,0,1,3,7
31,1812000.0,2122-11-28,3,2.0,2,14,2116/02,,1657.6,162.0,162.0,0.0,202.5,1248.4,-0.06705179752926028,0.1172262596585405,3094.2,0,1,1,0,2,3,10
32,1474500.0,2122-11-28,4,1.0,1,41,2110/10,,6272.6,109.5,109.5,0.0,150.0,6250.8,0.08744820247073136,0.14487625965854178,3330.1,0,0,1,0,2,3,9
33,2415000.0,2122-11-28,3,1.5,2,50,2102/10,,225.0,135.5,94.0,41.5,103.0,225.0,-0.025551797529268186,-0.057323740341459484,1174.5,0,0,1,0,0,4,8
34,1920000.0,2122-11-28,4,1.5,2,50,2106/02,,310.0,76.0,76.0,0.0,95.5,310.0,-0.012551797529262956,-0.05897374034146097,685.5,0,1,1,0,0,3,7
35,727500.0,2122-11-28,3,1.0,1,27,2110/03,,486.0,60.0,60.0,0.0,69.0,514.2,0.04544820247073687,0.0687762596585415,1270.4,0,0,1,0,0,4,7
36,1875000.0,2122-11-28,4,1.0,3,34,2118/06,,2700.7,136.5,78.0,58.5,136.5,5563.7,0.06694820247073295,0.023376259658540732,2898.3,0,1,1,0,0,3,9
37,1650000.0,2122-11-28,4,1.0,2,29,2112/04,,525.0,97.0,57.0,40.0,110.0,525.0,0.06494820247073761,-0.061473740341458694,1703.8,0,0,1,0,0,4,7
38,1260000.0,2122-11-28,3,1.0,2,8,2109/09,,401.5,100.0,50.0,50.0,103.5,412.5,0.06494820247073761,-0.029373740341458898,1452.5,0,0,1,0,0,4,8
39,1765500.0,2122-11-28,3,1.0,1,38,2113/03,,744.6,116.5,98.5,18.0,128.5,710.8,0.09894820247072943,-0.033323740341458574,2439.1,0,0,1,0,0,3,8
40,1878000.0,2122-11-28,3,2.5,2,42,2118/01,,78.6,87.5,73.5,14.0,120.5,152.5,-0.03855179752926631,-0.0448737403414583,881.5,0,1,1,0,0,3,9
41,1357500.0,2122-11-28,3,1.0,2,28,2114/02,,4421.3,121.5,78.5,43.0,78.0,2841.4,0.262948202470738,0.038626259658542494,3017.9,0,1,1,0,0,4,7
42,1312500.0,2122-11-28,3,2.0,2,16,2112/06,,1755.0,98.5,98.5,0.0,117.0,1755.0,0.12644820247073285,0.048276259658539544,2265.6,0,0,1,0,0,4,9
43,7152000.0,2122-11-28,5,2.0,2,54,2101/03,,452.5,182.5,168.5,14.0,144.0,270.0,-0.06155179752926955,-0.03722374034146014,2156.4,0,0,0,1,4,5,10
44,1837500.0,2122-11-28,4,2.0,2,10,2115/04,,613.1,136.5,136.5,0.0,136.5,543.6,0.01944820247073352,-0.09092374034145934,1461.3,0,1,1,0,0,3,9
45,780000.0,2122-11-28,4,1.0,2,31,2111/12,,431.2,74.0,74.0,0.0,106.5,425.1,0.025448202470733747,0.049026259658543125,1192.6,0,1,1,0,0,4,7
46,1485000.0,2122-11-28,4,1.0,1,56,2108/11,,319.0,80.0,56.5,23.5,54.5,319.0,-0.031051797529266026,-0.07047374034145903,1329.8,0,0,1,0,0,3,8
47,1389000.0,2122-11-28,3,1.0,1,63,2106/09,,366.0,85.5,85.5,0.0,113.0,442.0,-0.01855179752927029,-0.09557374034145738,1900.2,0,0,0,0,0,3,7
48,1257000.0,2122-11-28,3,1.0,1,7,2108/03,,335.0,78.5,78.5,0.0,78.5,365.0,0.054948202470732496,-0.02107374034146048,818.0,0,1,0,0,0,4,7
49,1659000.0,2122-11-29,2,1.0,1,52,2105/10,,250.0,45.0,45.0,0.0,64.0,250.0,-0.07555179752926534,-0.06412374034145785,1449.3,0,0,0,0,0,3,7
50,1875000.0,2122-11-29,4,2.0,2,34,2119/06,,330.2,146.0,146.0,0.0,151.5,330.2,0.049948202470737044,0.0345762596585395,2310.1,0,1,1,0,0,3,8
51,995850.0,2122-11-30,4,2.0,2,41,2115/01,,496.6,126.5,100.5,26.0,107.0,496.6,0.013948202470728574,0.1473262596585414,1879.0,0,0,1,0,2,3,8
52,2325000.0,2122-11-30,2,1.0,2,30,2117/10,,369.6,134.0,134.0,0.0,115.8,352.2,0.10894820247072744,-0.07847374034145815,2008.5,0,1,1,0,0,3,9
53,1884000.0,2122-11-30,4,1.0,2,55,2097/03,,300.5,114.0,57.0,57.0,112.0,310.0,-0.022551797529268072,-0.02167374034145908,1592.1,0,0,1,0,0,3,7
54,2350500.0,2122-11-30,3,2.0,2,55,2113/03,,356.5,142.5,99.5,43.0,114.0,323.0,-0.022551797529268072,-0.021473740341459546,1778.2,0,0,1,0,0,3,10
55,1095000.0,2122-11-30,3,1.0,2,33,2114/10,,367.5,110.0,78.5,31.5,117.5,377.8,0.041448202470731985,0.06027625965854,1623.6,0,0,1,0,0,5,8
56,1462755.0,2122-12-01,4,1.0,1,23,2112/06,,460.6,100.5,73.5,27.0,92.0,425.0,0.03644820247072943,-0.08027374034145751,1667.7,0,0,0,0,0,3,7
57,1200000.0,2122-12-01,2,1.0,1,63,2106/08,,476.0,105.5,105.5,0.0,74.0,476.0,-0.031051797529266026,-0.09517374034145831,1342.1,0,0,1,0,0,2,7
58,1245000.0,2122-12-01,3,2.5,2,16,2119/02,,49.9,81.0,77.0,4.0,81.0,65.0,0.10844820247073216,0.009976259658539988,583.3,0,0,1,0,0,3,8
59,2595000.0,2122-12-01,4,2.0,3,39,2116/09,,494.6,184.5,184.5,0.0,171.5,564.7,0.13094820247072592,-0.01682374034145795,1510.8,0,1,0,0,0,3,10
60,1347750.0,2122-12-01,4,1.5,2,58,2102/10,,192.2,74.0,74.0,0.0,74.0,192.2,-0.054051797529269266,-0.07207374034145886,1754.2,0,0,0,0,0,5,7
61,552000.0,2122-12-01,3,1.0,1,1,2109/07,,506.2,74.5,74.5,0.0,124.4,249.0,-0.02005179752926324,0.1262762596585425,1036.0,0,1,1,0,0,4,7
62,1860000.0,2122-12-01,3,2.5,1,23,2118/02,,109.2,74.0,74.0,0.0,74.0,122.0,0.036948202470731814,-0.06722374034145773,655.4,0,1,0,0,0,3,9
63,3090000.0,2122-12-01,5,1.0,2,6,2112/04,,846.0,159.5,84.5,75.0,155.0,655.0,0.04194820247073437,-0.002023740341460467,1775.9,0,1,1,0,3,3,9
64,1154700.0,2122-12-01,5,1.0,2,14,2110/08,,637.5,154.5,87.5,67.0,88.0,1296.0,-0.04555179752926421,0.10962625965854045,1446.6,0,1,0,0,0,3,8
65,1100250.0,2122-12-01,3,3.0,3,56,2118/08,,100.9,78.6,78.6,0.0,76.0,74.9,-0.03255179752926608,-0.08687374034145989,1073.5,0,0,0,0,0,3,8
66,2220000.0,2122-12-01,4,1.5,1,54,2097/07,,180.0,100.5,100.5,0.0,100.5,180.0,-0.063551797529272,-0.03682374034145752,1174.0,0,0,1,0,0,3,7
67,1593000.0,2122-12-01,2,2.0,3,43,2117/01,,58.8,63.5,55.5,8.0,64.5,90.0,-0.04805179752926904,-0.05167374034146022,1243.0,0,1,1,0,0,3,8
68,618000.0,2122-12-01,2,1.0,1,65,2105/11,,357.9,40.5,40.5,0.0,54.5,357.9,-0.040551797529268754,0.03592625965854168,696.3,0,1,1,0,0,5,6
69,1577664.0,2122-12-01,5,1.0,1,16,2109/02,,3593.7,127.5,90.5,37.0,108.5,2570.0,0.08194820247073352,0.0377762596585427,3041.7,0,0,1,0,0,5,7
70,1497000.0,2122-12-01,4,2.0,2,35,2118/05,,324.0,145.5,145.5,0.0,116.0,258.9,0.17844820247073245,0.00992625965854188,1351.4,0,1,0,0,0,3,7
71,2402598.0,2122-12-01,5,2.0,2,22,2115/02,,690.3,159.0,159.0,0.0,159.0,689.9,0.030948202470731587,-0.04597374034145929,2960.1,0,1,1,0,0,4,10
72,1491900.0,2122-12-01,6,1.0,2,61,2107/10,,460.0,160.0,80.0,80.0,111.0,475.0,-0.06005179752926239,0.03402625965854256,2386.2,0,0,1,0,2,4,8
73,2670000.0,2122-12-01,4,2.0,4,16,2118/05,,287.5,221.0,170.5,50.5,221.0,287.5,0.08544820247073602,0.009826259658542114,2413.7,0,1,1,0,0,3,10
74,2400000.0,2122-12-01,3,2.0,2,39,2115/12,,392.8,162.0,162.0,0.0,148.5,392.8,0.10294820247073432,-0.012823740341460166,1534.4,0,1,1,0,0,3,10
75,630000.0,2122-12-01,3,1.0,1,12,2107/10,,15342.4,67.0,67.0,0.0,90.0,6403.3,0.1659482024707296,-0.09667374034145837,3345.1,0,1,1,0,0,3,5
76,1665000.0,2122-12-01,3,2.0,2,16,2118/11,,160.6,97.0,97.0,0.0,94.0,153.9,0.07544820247073801,-0.002173740341458341,1739.6,0,0,1,0,0,3,8
77,1800000.0,2122-12-01,3,1.0,1,39,2112/05,2115/08,1982.0,83.5,83.5,0.0,116.5,1524.6,0.12744820247073763,-0.01642374034145888,1645.2,0,0,1,0,0,4,8
78,696000.0,2122-12-01,2,1.0,1,69,2108/09,,403.2,60.0,60.0,0.0,60.0,375.0,-0.04005179752926637,0.06982625965854083,1390.5,0,1,1,0,0,4,6
79,1020000.0,2122-12-01,5,1.5,1,23,2109/05,,451.1,56.0,56.0,0.0,65.5,375.0,0.0019482024707352247,-0.08477374034145768,1831.6,0,0,1,0,0,4,7
80,1800000.0,2122-12-01,3,1.0,1,50,2106/02,,318.0,94.0,52.0,42.0,88.5,308.8,-0.021051797529268015,-0.0638737403414602,1436.0,0,0,0,0,0,4,7
81,1218300.0,2122-12-01,3,3.0,2,43,2118/01,,66.6,70.5,70.5,0.0,71.5,72.4,-0.04805179752926904,-0.06577374034145933,2257.5,0,1,1,0,0,3,8
82,6840000.0,2122-12-01,7,3.0,8,30,2116/12,,15387.6,677.0,470.5,206.5,242.5,10890.0,0.12894820247073058,-0.053723740341457216,4345.2,0,1,0,0,4,3,12
83,1503000.0,2122-12-01,4,1.0,1,8,2109/09,,376.0,103.5,58.0,45.5,86.5,376.0,0.06244820247073278,-0.03597374034145773,1877.3,0,0,1,0,0,3,7
84,1647000.0,2122-12-01,2,1.0,1,49,2098/08,,270.0,57.0,57.0,0.0,76.0,240.0,-0.0250517975292658,-0.030223740341458694,1250.8,0,0,0,0,0,5,7
85,1680000.0,2122-12-01,3,2.0,2,38,2114/05,,437.2,95.0,95.0,0.0,101.5,437.2,0.10044820247073659,-0.0299737403414575,2058.6,0,1,1,0,0,3,8
86,1230000.0,2122-12-01,3,1.0,2,16,2112/08,,1835.2,90.0,68.0,22.0,136.5,1820.2,0.11544820247073716,0.04562625965854039,2495.5,0,0,1,0,0,4,8
87,1434000.0,2122-12-01,3,2.0,2,32,2118/05,,226.8,152.0,152.0,0.0,133.5,233.3,0.02944820247073153,0.025026259658542216,1485.8,0,1,1,0,0,3,9
88,1623375.0,2122-12-01,5,1.0,2,6,2109/02,,421.3,137.0,68.5,68.5,101.0,439.2,0.029948202470733917,0.0018762596585411018,1494.4,0,0,0,0,0,4,8
89,2361000.0,2122-12-01,3,1.0,1,4,2109/05,,375.0,66.5,66.5,0.0,84.5,390.0,0.024448202470736077,-0.02367374034145797,2027.8,0,0,1,0,0,3,8
90,1572000.0,2122-12-01,3,1.0,1,70,2105/12,,276.0,78.0,39.0,39.0,73.5,300.0,-0.07755179752926779,-0.0457237403414581,1196.7,0,0,0,0,0,4,6
91,1305000.0,2122-12-01,5,1.0,2,58,2105/06,2108/08,462.0,92.0,77.0,15.0,60.0,262.5,-0.04805179752926904,-0.08537374034145984,2393.1,0,0,0,0,0,4,7
92,1855500.0,2122-12-01,3,1.0,2,50,2105/07,,250.0,90.0,54.0,36.0,90.0,250.0,-0.02655179752927296,-0.056873740341458756,1181.0,0,0,1,0,0,4,7
93,929850.0,2122-12-01,3,2.0,2,31,2115/12,,391.9,94.0,94.0,0.0,90.5,395.8,0.026948202470733804,0.058076259658541574,1340.5,0,1,1,0,0,3,7
94,1254000.0,2122-12-01,3,1.5,2,43,2103/02,,301.5,70.5,70.5,0.0,70.5,315.0,-0.05155179752927154,-0.06967374034145735,1456.1,0,0,1,0,0,4,7
95,2310000.0,2122-12-01,3,1.5,2,49,2104/11,,285.0,117.5,90.5,27.0,108.5,300.0,-0.03305179752926847,-0.039473740341456676,2023.4,0,0,1,0,0,4,8
96,1647000.0,2122-12-01,4,2.0,2,34,2118/09,,316.9,145.5,145.5,0.0,125.0,293.8,0.05894820247073028,0.0398262596585397,1424.0,0,0,0,0,0,3,8
97,1710000.0,2122-12-01,3,1.0,2,29,2112/03,,300.0,100.5,66.5,34.0,104.0,413.0,0.06444820247073522,-0.0655737403414598,3452.3,0,0,1,0,0,3,8
98,1950000.0,2122-12-01,3,1.0,1,66,2106/10,,450.0,108.0,70.0,38.0,150.5,450.0,-0.06255179752926722,-0.08202374034145876,1335.9,0,0,1,0,2,4,8
99,1248858.0,2122-12-01,3,3.0,2,50,2118/01,,49.4,70.4,70.4,0.0,70.4,67.1,-0.035551797529266196,-0.06277374034145922,1489.5,0,0,0,0,0,3,8
100,659700.0,2122-12-01,4,1.0,1,27,2110/12,2119/12,271.4,56.0,56.0,0.0,57.5,265.2,0.07844820247073102,0.09862625965854122,1496.5,0,1,1,0,0,3,6
101,900000.0,2122-12-01,3,1.0,2,12,2114/04,,503.6,52.5,52.5,0.0,56.5,504.4,0.13394820247073314,-0.08702374034145777,1828.6,0,1,1,0,0,3,7
102,1845000.0,2122-12-01,4,1.0,1,29,2112/07,,585.0,115.0,98.0,17.0,142.0,600.0,0.07494820247073562,-0.03652374034145822,1348.2,0,1,1,0,0,4,9
103,2565000.0,2122-12-01,4,1.0,2,70,2109/02,,269.5,130.0,65.0,65.0,127.5,280.0,-0.07655179752927012,-0.03907374034145761,1260.9,0,0,1,0,0,4,8
104,1196250.0,2122-12-01,3,2.0,2,60,2107/12,,200.0,111.5,111.5,0.0,65.5,200.0,-0.031051797529266026,-0.010023740341459586,1078.5,0,0,1,0,0,3,7
105,749850.0,2122-12-01,3,1.0,2,34,2108/10,,752.0,77.5,77.5,0.0,75.5,2070.8,0.0724482024707379,0.03637625965854241,1338.3,0,1,1,0,0,4,6
106,1529700.0,2122-12-01,3,2.0,2,16,2119/03,,135.0,89.5,89.5,0.0,94.5,153.9,0.07544820247073801,-0.0019737403414552546,1123.9,0,0,1,0,0,3,8
107,4185000.0,2122-12-01,5,2.0,3,44,2111/04,,425.5,200.5,142.5,58.0,130.5,306.4,-0.021051797529268015,-0.04887374034145964,1968.3,0,1,1,0,1,5,9
108,3270000.0,2122-12-01,4,2.5,2,30,2115/07,,7078.5,217.0,217.0,0.0,136.0,4856.9,0.09794820247073886,-0.06022374034145983,3073.3,0,0,0,0,0,3,11
109,1881000.0,2122-12-01,4,1.0,2,16,2111/08,,385.6,99.5,60.5,39.0,86.0,369.7,0.07844820247073102,-0.004373740341460319,2017.6,0,0,1,0,0,3,8
110,929850.0,2122-12-01,4,2.0,2,24,2118/05,,250.0,115.5,115.5,0.0,99.0,250.0,0.10444820247073437,0.09932625965853958,576.3,0,0,1,0,0,3,7
111,1545000.0,2122-12-02,3,2.0,2,38,2114/11,,358.4,89.5,89.5,0.0,84.0,370.9,0.09944820247073181,-0.028773740341460297,937.2,0,1,1,0,0,3,8
112,1837500.0,2122-12-02,4,1.0,2,52,2106/12,2119/08,250.0,103.0,51.5,51.5,64.0,250.0,-0.06755179752926267,-0.06957374034145758,1472.1,0,0,1,0,0,3,7
113,2025000.0,2122-12-02,2,1.0,1,6,2107/05,,1823.9,46.5,46.5,0.0,140.0,557.1,0.03994820247073193,-0.004923740341457261,2449.1,0,1,1,0,2,3,6
114,1539000.0,2122-12-02,4,2.0,2,17,2116/04,,284.2,100.0,100.0,0.0,110.5,353.3,0.011948202470733235,-0.09212374034146009,1228.9,0,0,0,0,0,3,8
115,1139700.0,2122-12-02,4,1.0,1,17,2108/01,,580.0,75.0,50.0,25.0,87.0,580.0,0.0014482024707328373,-0.08862374034145759,1295.8,0,0,1,0,0,4,7
116,5400000.0,2122-12-02,5,2.0,5,4,2119/08,,514.0,224.5,196.5,28.0,124.5,514.0,0.02094820247072647,-0.018673740341458966,2758.4,0,1,1,0,0,3,10
117,840000.0,2122-12-02,3,1.0,1,28,2111/03,,590.0,81.5,81.5,0.0,104.5,2871.4,0.2569482024707307,0.036876259658541244,1075.9,0,1,1,0,0,4,7
118,573000.0,2122-12-02,3,1.0,1,14,2108/12,,442.5,40.0,40.0,0.0,41.0,438.8,-0.05205179752926682,0.11672625965854166,1890.9,0,0,1,0,0,4,6
119,5610000.0,2122-12-02,5,2.0,4,26,2110/11,2117/06,758.8,225.5,225.5,0.0,175.5,675.0,0.007948202470735452,0.014576259658539925,1752.0,0,1,1,0,0,3,10
120,1686000.0,2122-12-02,5,2.0,2,29,2113/11,,405.6,152.0,152.0,0.0,101.0,415.2,0.07044820247073545,-0.07782374034145789,1801.6,0,0,0,0,0,3,8
121,988050.0,2122-12-02,2,1.0,1,52,2105/06,,334.4,36.0,36.0,0.0,42.0,334.4,-0.059051797529271824,-0.07002374034145831,869.4,0,0,0,0,0,3,6
122,1560000.0,2122-12-02,3,2.0,2,34,2113/02,,2744.2,123.0,123.0,0.0,138.5,1070.4,0.04894820247073227,0.030226259658540755,2260.9,0,1,0,0,0,4,8
123,1590000.0,2122-12-02,5,1.0,2,8,2109/10,,481.8,145.5,84.5,61.0,141.5,519.2,0.06244820247073278,-0.010123740341459353,1484.8,0,0,1,0,0,4,7
124,1161000.0,2122-12-02,3,1.0,1,32,2109/06,,478.4,61.5,61.5,0.0,63.5,478.8,0.032448202470731644,0.010526259658544035,1820.6,0,0,0,0,0,5,7
125,1350000.0,2122-12-02,2,1.5,2,52,2099/06,2118/02,150.0,55.0,55.0,0.0,69.5,200.0,-0.059051797529271824,-0.05982374034145721,1139.8,0,0,0,0,0,3,7
126,234000.0,2122-12-02,2,1.0,1,65,2105/06,,817.2,39.0,39.0,0.0,85.0,519.4,-0.0180517975292679,0.043076259658541005,2209.0,0,1,1,0,0,1,5
127,1095000.0,2122-12-02,3,1.0,1,58,2107/02,,408.0,65.5,65.5,0.0,54.5,378.0,-0.04755179752926665,-0.08452374034146004,1313.2,0,0,1,0,0,3,7
128,750000.0,2122-12-02,3,1.0,1,58,2107/12,,343.7,52.5,52.5,0.0,75.0,447.7,-0.05555179752926932,-0.100973740341459,1375.2,0,0,1,0,0,3,6
129,1080000.0,2122-12-02,4,1.0,2,1,2110/01,,938.4,134.0,134.0,0.0,61.5,787.5,-0.017551797529265514,0.12092625965854253,2070.3,0,0,1,0,0,5,8
130,1450500.0,2122-12-02,4,2.0,2,40,2116/02,,2286.6,137.0,137.0,0.0,104.0,2178.0,0.09794820247073886,-0.08997374034145977,2982.9,0,1,1,0,0,3,8
131,2730000.0,2122-12-02,3,2.0,3,70,2107/12,2117/10,204.1,151.0,104.0,47.0,103.0,255.1,-0.08255179752926324,-0.045473740341460456,2412.1,0,0,0,0,0,3,9
132,1950000.0,2122-12-02,5,2.0,3,39,2113/09,,1830.8,174.0,124.5,49.5,127.0,1795.5,0.09694820247073409,-0.007023740341459472,2403.3,0,0,1,0,0,4,8
133,1170000.0,2122-12-02,3,1.0,1,8,2110/04,,325.0,63.0,63.0,0.0,75.0,385.0,0.06394820247073284,-0.031173740341458256,1533.2,0,1,1,0,0,4,7
134,1950000.0,2122-12-02,3,1.0,1,50,2105/02,,373.8,81.5,58.0,23.5,116.0,373.8,-0.014051797529270119,-0.056223740341458495,2723.9,0,0,0,0,1,3,7
135,2208000.0,2122-12-02,4,2.0,2,6,2114/09,,602.4,114.5,114.5,0.0,156.5,783.3,0.06944820247073068,7.62596585417441e-05,2490.3,0,0,1,0,0,4,9
136,816000.0,2122-12-02,3,2.0,2,11,2116/09,,690.8,82.5,82.5,0.0,82.5,757.2,0.1659482024707296,-0.04762374034145722,1499.8,0,1,1,0,0,3,7
137,1689000.0,2122-12-02,4,2.0,3,17,2116/04,,774.0,155.0,120.0,35.0,100.0,2125.0,0.0014482024707328373,-0.09327374034145919,1177.0,0,1,1,0,0,3,8
138,2580000.0,2122-12-02,4,2.0,2,30,2117/01,,1620.9,187.0,187.0,0.0,159.0,1620.9,0.11594820247073244,-0.05637374034145992,2741.3,0,1,1,0,0,3,9
139,1059000.0,2122-12-02,3,1.0,1,56,2106/07,,387.0,67.5,43.0,24.5,56.5,387.0,-0.02355179752926574,-0.07487374034145944,590.7,0,1,1,0,0,4,6
140,1086000.0,2122-12-02,3,1.0,2,62,2109/08,,718.7,82.0,57.0,25.0,101.0,525.0,-0.044051797529271255,0.056226259658540556,2125.8,0,0,0,0,0,4,7
141,1575000.0,2122-12-02,3,1.0,2,38,2116/02,,599.2,148.5,88.5,60.0,149.5,602.4,0.09594820247072931,-0.03792374034145851,2568.0,0,1,1,0,0,3,9
142,3150000.0,2122-12-02,3,2.0,2,42,2118/09,,98.5,110.0,80.5,29.5,94.5,175.2,-0.04155179752927353,-0.041273740341459586,1013.5,0,1,1,0,0,3,9
143,1170000.0,2122-12-02,5,1.0,3,47,2118/05,,250.0,144.5,65.5,79.0,96.5,255.8,-0.026051797529270573,-0.005023740341457028,1617.1,0,1,1,0,0,3,7
144,3405000.0,2122-12-02,4,1.0,2,59,2111/02,2119/10,405.2,168.5,98.5,70.0,106.0,318.0,-0.06955179752926512,0.018426259658539834,1211.3,0,1,0,0,3,3,9
145,1725000.0,2122-12-02,3,1.0,1,70,2107/12,,325.0,106.5,58.5,48.0,101.0,250.0,-0.07105179752927228,-0.04117374034145982,1024.8,0,0,1,0,2,3,8
146,1497000.0,2122-12-02,2,1.0,1,43,2097/09,,120.0,58.5,37.0,21.5,78.5,196.0,-0.04455179752926654,-0.05262374034145978,711.2,0,0,0,0,0,4,7
147,885000.0,2122-12-02,3,1.0,2,14,2111/11,,400.0,99.0,78.0,21.0,118.0,400.0,-0.06705179752926028,0.12257625965854047,1286.8,0,1,1,0,0,4,9
